site,country,enrolled,screen_fail_pct,deviations,open_queries,query_age_days,dropout_pct,days_since_visit
S2915,BR,20,13.1,3,3,8.0,8.6,34.0
S2916,CA,19,20.8,1,7,8.0,11.7,68.0
S2917,IN,19,20.5,1,4,2.0,10.4,117.0
S2918,BR,19,19.8,0,13,4.0,6.4,29.0
S2919,IN,13,31.8,0,4,11.0,15.7,80.0
S2920,US,14,34.6,0,5,5.0,11.8,124.0
S2921,US,21,0.0,1,8,2.0,4.8,141.0
S2922,US,18,23.1,1,4,13.0,6.0,80.0
S2923,JP,12,18.0,0,11,10.0,3.2,74.0
S2924,JP,15,5.5,1,5,8.0,9.8,70.0
S2925,US,19,26.0,2,3,8.0,13.0,66.0
S2926,PL,19,31.5,0,1,4.0,10.3,89.0
S2927,US,16,20.5,2,5,0.0,8.5,59.0
S2928,US,20,29.9,1,6,16.0,1.6,85.0
S2929,JP,20,14.7,1,7,17.0,7.8,94.0
S2930,DE,19,24.9,2,4,7.0,18.2,61.0
S2931,US,18,22.4,1,7,1.0,0.0,59.0
S2932,JP,18,30.1,0,6,5.0,1.9,99.0
S2933,JP,18,23.0,2,0,25.0,8.2,63.0
S2934,CA,15,19.8,1,6,9.0,9.6,109.0
S2935,IN,19,35.5,2,10,0.0,5.0,32.0
S2936,US,15,26.7,0,5,12.0,6.9,43.0
S2937,AU,14,16.1,0,9,2.0,10.9,5.0
S2938,CA,17,27.2,0,4,2.0,9.7,102.0
S2939,CA,19,10.0,2,7,37.0,9.7,57.0
S2940,DE,26,18.4,3,6,4.0,10.5,62.0
S2941,US,21,13.0,2,7,20.0,6.8,108.0
S2942,CA,17,23.1,1,5,0.0,7.2,92.0
S2943,PL,16,0.0,2,7,18.0,2.7,57.0
S2944,IN,18,30.7,2,7,3.0,17.7,79.0
S2945,US,14,40.2,2,9,21.0,13.4,41.0
S2946,DE,13,26.0,0,4,12.0,9.1,5.0
S2947,US,16,36.3,1,8,5.0,3.3,72.0
S2948,AU,21,20.3,1,13,8.0,8.2,42.0
S2949,US,17,26.7,0,4,6.0,16.5,66.0
S2950,CA,20,0.0,3,4,3.0,12.5,34.0
S2951,PL,24,20.1,1,4,4.0,16.6,79.0
S2952,BR,16,15.8,0,2,18.0,8.8,120.0
S2953,IN,18,30.3,4,5,3.0,10.7,45.0
S2954,US,18,20.6,1,4,0.0,10.0,99.0
S2955,US,20,3.1,3,3,1.0,13.6,57.0
S2956,CA,20,15.3,0,8,9.0,7.9,116.0
S2957,DE,27,17.3,4,6,0.0,11.7,114.0
S2958,US,14,16.6,1,2,8.0,1.4,61.0
S2959,DE,27,13.7,2,5,23.0,9.8,19.0
S2960,IN,17,31.5,4,45,36.0,9.9,324.0
S2961,PL,21,26.7,0,3,7.0,15.7,59.0
S2962,PL,17,27.5,0,7,4.0,9.8,107.0
S2963,US,26,19.8,0,7,23.0,12.2,83.0
S2964,US,21,22.9,2,9,24.0,1.3,92.0
S2965,CA,20,20.7,1,3,6.0,10.8,18.0
S2966,JP,10,6.5,0,2,5.0,10.3,71.0
S2967,US,24,7.8,2,8,4.0,6.5,82.0
S2968,US,17,18.5,0,7,26.0,9.6,49.0
S2969,CA,17,27.5,2,4,1.0,9.4,115.0
S2970,US,18,4.1,0,4,7.0,11.2,80.0
S2971,CA,19,19.6,0,5,0.0,5.5,39.0
S2972,IN,22,23.7,0,10,3.0,4.7,60.0
S2973,US,29,28.2,2,8,7.0,3.1,60.0
S2974,CA,14,26.8,1,4,1.0,11.1,100.0
S2975,CA,19,23.9,1,2,6.0,9.6,102.0
S2976,US,22,26.6,1,5,5.0,0.8,66.0
S2977,JP,16,14.9,2,1,1.0,11.3,48.0
S2978,JP,15,21.4,1,3,5.0,6.3,82.0
S2979,DE,15,25.6,1,3,10.0,20.7,66.0
S2980,AU,20,35.0,1,4,5.0,6.3,74.0
S2981,JP,13,31.4,3,7,1.0,13.9,33.0
S2982,IN,21,25.1,2,5,9.0,8.4,66.0
S2983,CA,14,30.8,0,4,3.0,10.6,56.0
S2984,CA,19,14.3,1,2,1.0,12.8,12.0
S2985,BR,24,10.4,2,9,8.0,5.9,76.0
S2986,AU,21,19.6,1,8,1.0,7.7,74.0
S2987,JP,13,17.3,0,5,3.0,9.9,80.0
S2988,PL,21,12.7,3,10,8.0,11.9,49.0
S2989,US,18,15.1,0,8,3.0,2.7,53.0
S2990,DE,18,8.1,1,5,7.0,6.1,85.0
S2991,DE,21,26.7,1,6,1.0,1.2,74.0
S2992,BR,27,19.3,2,8,8.0,6.6,113.0
S2993,US,22,22.0,3,4,6.0,4.3,39.0
S2994,US,24,10.6,1,8,3.0,9.0,73.0
S2995,BR,24,19.3,1,8,12.0,4.4,59.0
S2996,AU,16,16.1,0,14,1.0,10.4,73.0
S2997,AU,17,15.5,1,8,3.0,0.0,5.0
S2998,BR,19,21.2,2,3,19.0,11.8,87.0
S2999,US,17,18.9,4,12,11.0,19.3,13.0
S3000,IN,14,26.7,2,7,3.0,10.5,72.0
S3001,US,27,4.1,1,6,7.0,16.3,36.0
S3002,US,21,23.4,3,5,2.0,15.3,70.0
S3003,JP,20,18.0,1,9,1.0,3.1,57.0
S3004,US,29,19.4,1,5,9.0,3.2,83.0
S3005,US,23,42.8,3,7,7.0,10.8,68.0
S3006,PL,24,30.6,1,12,7.0,17.0,24.0
S3007,US,21,11.6,0,6,15.0,7.6,35.0
S3008,US,24,18.8,1,9,7.0,7.1,56.0
S3009,JP,18,26.1,3,6,3.0,8.2,23.0
S3010,US,16,34.7,2,5,7.0,3.9,128.0
S3011,AU,22,17.9,2,3,14.0,13.5,94.0
S3012,JP,11,21.6,2,6,2.0,10.3,61.0
S3013,IN,21,21.7,1,5,7.0,7.6,63.0
S3014,CA,16,20.1,1,4,2.0,11.2,75.0
S3015,JP,18,22.7,2,6,4.0,11.9,72.0
S3016,IN,17,6.7,1,5,0.0,8.0,39.0
S3017,JP,16,23.0,1,4,1.0,12.5,55.0
S3018,CA,11,17.7,0,5,1.0,0.0,124.0
S3019,JP,19,18.3,2,3,3.0,7.0,74.0
S3020,JP,14,22.5,0,8,5.0,18.8,35.0
S3021,CA,19,23.4,1,5,28.0,7.3,113.0
S3022,JP,24,33.1,3,3,19.0,15.4,75.0
S3023,DE,19,16.7,2,8,7.0,9.0,38.0
S3024,CA,18,7.5,3,4,35.0,7.6,102.0
S3025,BR,17,11.6,4,6,9.0,10.5,31.0
S3026,IN,16,14.7,1,4,32.0,12.8,52.0
S3027,JP,21,20.1,1,6,4.0,7.8,49.0
S3028,JP,15,25.4,0,2,4.0,2.7,80.0
S3029,CA,26,30.3,1,5,3.0,1.6,34.0
S3030,US,21,28.5,2,3,3.0,15.0,44.0
S3031,AU,19,33.9,0,7,5.0,9.0,77.0
S3032,BR,19,21.5,0,6,39.0,0.2,71.0
S3033,PL,15,14.3,3,5,4.0,0.0,105.0
S3034,AU,16,15.5,1,8,13.0,8.9,100.0
S3035,PL,21,24.8,1,6,14.0,9.9,66.0
S3036,US,20,13.6,3,4,0.0,0.0,36.0
S3037,PL,15,7.3,1,5,3.0,0.0,116.0
S3038,PL,19,30.9,3,10,10.0,5.9,41.0
S3039,AU,10,34.5,2,5,8.0,12.6,57.0
S3040,US,16,23.4,1,4,12.0,15.3,105.0
S3041,PL,21,22.9,0,7,8.0,1.1,57.0
S3042,PL,24,16.9,1,5,2.0,6.8,110.0
S3043,BR,13,21.0,0,7,0.0,0.9,26.0
S3044,PL,12,6.4,1,4,0.0,8.4,77.0
S3045,US,15,18.0,3,9,7.0,2.4,30.0
S3046,JP,19,10.2,0,2,0.0,9.0,103.0
S3047,BR,15,25.7,1,8,6.0,4.7,12.0
S3048,AU,17,31.6,2,4,26.0,7.1,86.0
S3049,IN,12,11.0,1,4,11.0,6.8,104.0
S3050,US,14,34.2,4,6,23.0,6.2,5.0
S3051,CA,17,36.0,2,4,13.0,14.0,128.0
S3052,PL,17,21.8,1,5,8.0,5.9,72.0
S3053,CA,17,22.8,2,4,2.0,8.0,55.0
S3054,PL,24,12.5,0,2,9.0,10.5,93.0
S3055,IN,20,5.9,0,6,14.0,4.9,74.0
S3056,BR,13,34.4,1,3,10.0,4.4,78.0
S3057,US,14,23.6,3,7,9.0,10.6,79.0
S3058,BR,8,30.5,1,7,11.0,0.0,75.0
S3059,CA,21,34.5,2,4,4.0,2.4,113.0
S3060,AU,13,24.3,4,6,5.0,8.7,51.0
S3061,US,18,28.0,0,7,1.0,13.9,83.0
S3062,IN,12,16.8,2,4,8.0,7.0,80.0
S3063,DE,20,25.1,2,4,24.0,3.6,25.0
S3064,BR,15,20.7,1,9,1.0,3.2,50.0
S3065,DE,21,18.1,0,6,5.0,0.0,96.0
S3066,US,19,11.3,1,11,16.0,14.1,104.0
S3067,BR,21,13.0,0,2,6.0,15.0,81.0
S3068,DE,19,23.8,1,2,1.0,7.0,66.0
S3069,DE,22,22.9,2,6,9.0,1.5,100.0
S3070,CA,15,28.7,1,3,2.0,11.7,105.0
S3071,IN,23,20.7,3,7,11.0,10.9,57.0
S3072,US,15,26.7,1,8,3.0,2.5,117.0
S3073,US,16,25.4,2,9,19.0,17.7,72.0
S3074,BR,15,14.0,1,5,11.0,6.1,95.0
S3075,US,19,10.5,0,2,8.0,13.1,92.0
S3076,CA,15,7.3,2,8,3.0,3.4,58.0
S3077,IN,23,32.9,2,9,8.0,10.3,80.0
S3078,US,18,21.7,2,5,4.0,7.4,60.0
S3079,US,18,34.1,1,4,6.0,11.0,67.0
S3080,US,19,16.9,1,6,1.0,10.0,90.0
S3081,JP,18,26.7,1,7,12.0,5.1,102.0
S3082,US,15,8.5,1,4,4.0,10.5,38.0
S3083,JP,18,8.4,1,3,4.0,12.4,74.0
S3084,JP,11,7.1,3,5,26.0,7.3,45.0
S3085,CA,18,17.4,1,9,8.0,14.9,62.0
S3086,BR,21,8.1,2,8,6.0,0.0,76.0
S3087,US,16,15.2,1,3,7.0,12.0,119.0
S3088,US,19,17.1,1,3,12.0,9.8,60.0
S3089,PL,23,15.0,3,4,1.0,5.1,63.0
S3090,PL,17,8.3,1,5,6.0,9.1,44.0
S3091,PL,21,20.7,3,5,4.0,0.0,66.0
S3092,IN,26,24.1,3,6,3.0,0.0,36.0
S3093,US,18,21.8,1,6,15.0,9.2,22.0
S3094,US,14,26.9,2,2,12.0,3.9,82.0
S3095,DE,28,19.3,2,2,6.0,6.2,68.0
S3096,US,22,15.3,0,10,8.0,7.9,5.0
S3097,BR,16,8.2,0,7,4.0,8.6,74.0
S3098,US,15,27.7,1,3,3.0,14.8,88.0
S3099,PL,21,25.2,1,5,45.0,6.8,29.0
S3100,US,10,29.6,2,8,4.0,2.5,46.0
S3101,IN,15,7.2,1,9,3.0,5.6,79.0
S3102,US,10,29.2,3,7,16.0,6.0,55.0
S3103,CA,19,33.4,0,7,8.0,6.1,101.0
S3104,CA,20,26.2,0,20,72.0,10.8,264.0
S3105,BR,18,26.0,2,5,12.0,3.9,107.0
S3106,US,14,21.1,2,5,3.0,4.0,72.0
S3107,US,22,25.3,4,9,14.0,1.4,101.0
S3108,PL,20,27.0,3,4,0.0,14.8,90.0
S3109,US,23,21.4,2,2,14.0,6.5,86.0
S3110,BR,13,21.7,0,7,17.0,13.7,52.0
S3111,PL,15,35.9,1,6,12.0,5.8,54.0
S3112,PL,11,3.7,0,8,4.0,19.3,52.0
S3113,AU,11,18.0,1,3,22.0,20.0,90.0
S3114,IN,17,24.6,4,2,7.0,4.8,47.0
S3115,DE,17,26.5,1,10,10.0,19.0,36.0
S3116,BR,16,16.4,3,7,4.0,12.9,115.0
S3117,JP,12,31.3,1,6,35.0,7.6,69.0
S3118,DE,12,28.0,2,6,16.0,6.5,80.0
S3119,AU,15,16.8,1,4,10.0,16.0,5.0
S3120,CA,26,25.1,0,9,3.0,8.3,71.0
S3121,DE,15,21.7,1,5,5.0,3.5,50.0
S3122,AU,8,21.2,1,10,11.0,5.5,41.0
S3123,AU,16,19.3,0,4,0.0,10.8,29.0
S3124,JP,18,22.5,1,10,33.0,14.9,53.0
S3125,BR,18,23.6,1,6,2.0,2.6,64.0
S3126,JP,19,16.3,0,11,0.0,0.7,87.0
S3127,BR,24,40.3,1,11,11.0,2.1,5.0
S3128,PL,24,0.0,2,4,22.0,7.4,141.0
S3129,IN,10,24.3,0,3,2.0,3.7,69.0
S3130,US,17,38.3,3,5,2.0,12.9,91.0
S3131,US,21,37.1,0,4,2.0,18.4,78.0
S3132,BR,16,35.9,0,5,2.0,3.7,55.0
S3133,US,11,12.0,1,8,1.0,10.0,61.0
S3134,PL,21,22.4,2,12,1.0,1.9,76.0
S3135,US,17,19.7,0,4,16.0,3.0,90.0
S3136,US,21,18.6,5,10,1.0,6.2,95.0
S3137,BR,13,25.3,4,5,7.0,13.5,52.0
S3138,PL,18,28.4,0,2,1.0,5.4,64.0
S3139,DE,13,21.4,0,8,4.0,4.6,33.0
S3140,JP,15,16.1,1,7,41.0,3.9,81.0
S3141,DE,23,28.7,2,4,2.0,7.8,30.0
S3142,US,16,15.6,1,5,18.0,4.6,95.0
S3143,DE,26,22.9,1,4,9.0,6.7,38.0
S3144,IN,17,15.0,0,4,3.0,15.3,108.0
S3145,BR,15,15.3,1,11,3.0,11.7,81.0
S3146,US,23,21.4,1,2,12.0,8.8,82.0
S3147,BR,14,33.2,2,8,26.0,10.6,84.0
S3148,CA,18,13.3,2,5,3.0,5.3,48.0
S3149,DE,20,24.4,1,3,19.0,4.7,27.0
S3150,CA,25,17.8,3,5,16.0,4.8,5.0
S3151,IN,21,27.1,1,7,5.0,13.3,75.0
S3152,JP,19,2.3,5,11,18.0,5.3,67.0
S3153,US,21,43.0,2,4,3.0,16.2,69.0
S3154,BR,16,12.7,0,7,1.0,0.0,83.0
S3155,US,14,16.0,4,6,7.0,9.7,104.0
S3156,AU,24,9.8,2,5,8.0,9.3,5.0
S3157,CA,20,29.6,3,9,3.0,8.6,93.0
S3158,BR,14,17.5,2,9,68.0,2.0,86.0
S3159,IN,22,17.1,0,7,2.0,12.1,44.0
S3160,PL,14,23.2,2,13,2.0,10.0,80.0
S3161,AU,14,19.1,2,3,15.0,5.5,62.0
S3162,IN,12,27.0,0,9,8.0,4.0,52.0
S3163,DE,21,28.3,1,8,3.0,15.7,7.0
S3164,US,11,22.8,0,5,11.0,13.3,98.0
S3165,PL,22,13.7,4,1,2.0,15.3,124.0
S3166,US,20,13.8,1,7,4.0,5.1,43.0
S3167,US,20,0.0,1,6,1.0,7.6,69.0
S3168,PL,23,44.3,0,10,37.0,5.0,17.0
S3169,IN,20,25.6,4,65,12.0,8.3,78.0
S3170,DE,22,30.4,2,4,10.0,7.6,54.0
S3171,CA,20,21.2,1,3,3.0,15.7,39.0
S3172,CA,14,26.1,1,12,5.0,5.1,51.0
S3173,DE,17,29.7,2,1,2.0,15.5,64.0
S3174,US,11,28.4,2,5,9.0,9.0,63.0
S3175,US,21,31.1,1,4,5.0,2.2,91.0
S3176,JP,15,12.2,2,5,12.0,6.6,83.0
S3177,US,13,33.8,2,2,6.0,2.7,80.0
S3178,US,15,17.5,0,11,24.0,2.9,70.0
S3179,DE,24,37.8,1,11,15.0,11.9,57.0
S3180,JP,25,28.3,1,5,14.0,0.0,88.0
S3181,IN,23,9.2,4,45,48.0,2.9,354.0
S3182,PL,25,33.2,0,4,4.0,12.5,88.0
S3183,BR,16,33.2,0,9,2.0,9.6,52.0
S3184,AU,15,31.4,1,7,1.0,8.1,119.0
S3185,US,17,35.4,1,6,7.0,11.2,109.0
S3186,JP,20,44.7,1,5,20.0,4.8,64.0
S3187,DE,13,43.1,3,8,9.0,24.0,40.0
S3188,DE,21,18.2,4,10,30.0,7.4,71.0
S3189,US,17,19.6,2,6,60.0,3.2,61.0
S3190,BR,17,20.2,2,4,2.0,6.9,99.0
S3191,IN,17,23.1,2,7,3.0,2.6,72.0
S3192,US,17,10.3,1,7,3.0,2.8,56.0
S3193,US,16,14.3,0,6,7.0,5.0,52.0
S3194,US,13,24.3,3,4,1.0,9.7,81.0
S3195,JP,14,14.1,0,5,1.0,12.7,30.0
S3196,CA,23,25.1,2,7,11.0,12.2,100.0
S3197,US,15,16.3,3,5,39.0,7.0,108.0
S3198,US,18,34.3,1,6,5.0,9.2,37.0
S3199,PL,16,36.0,0,5,21.0,18.8,74.0
S3200,DE,16,27.6,1,2,9.0,7.4,81.0
S3201,BR,14,12.4,0,6,9.0,11.4,73.0
S3202,PL,16,18.7,2,3,2.0,18.7,103.0
S3203,US,21,7.9,1,6,19.0,14.6,114.0
S3204,AU,21,15.4,2,2,0.0,8.9,63.0
S3205,DE,16,37.9,0,4,12.0,7.3,137.0
S3206,JP,18,36.9,2,6,1.0,1.2,67.0
S3207,AU,14,18.2,3,5,18.0,11.0,40.0
S3208,BR,25,30.6,0,6,15.0,2.5,7.0
S3209,US,20,33.7,0,7,24.0,3.5,76.0
S3210,US,17,30.2,2,5,1.0,0.0,75.0
S3211,CA,12,29.1,1,15,3.0,4.4,46.0
S3212,DE,12,21.1,0,4,0.0,17.2,106.0
S3213,DE,17,17.1,1,7,14.0,2.0,62.0
S3214,US,14,19.9,0,10,4.0,6.7,94.0
S3215,US,16,15.8,1,12,15.0,4.1,100.0
S3216,US,23,26.6,0,2,4.0,13.6,76.0
S3217,US,23,15.4,2,4,4.0,6.5,94.0
S3218,AU,24,18.0,1,11,2.0,3.2,46.0
S3219,BR,22,11.0,0,5,4.0,8.6,48.0
S3220,US,24,25.1,1,4,0.0,10.5,115.0
S3221,BR,20,20.8,0,8,2.0,5.3,48.0
S3222,US,17,7.6,0,4,10.0,12.8,70.0
S3223,CA,20,21.9,0,3,4.0,9.0,88.0
S3224,AU,20,1.6,0,3,7.0,9.9,56.0
S3225,BR,11,32.3,0,6,13.0,2.5,133.0
S3226,PL,14,20.1,1,5,20.0,10.9,106.0
S3227,DE,17,34.5,3,9,14.0,12.3,86.0
S3228,US,20,47.0,3,7,4.0,7.7,25.0
S3229,IN,17,17.7,2,7,22.0,9.4,104.0
S3230,US,18,12.0,1,5,2.0,0.0,102.0
S3231,JP,20,24.9,2,5,13.0,3.0,83.0
S3232,PL,17,32.9,1,2,2.0,9.3,86.0
S3233,US,14,5.4,1,5,9.0,5.1,94.0
S3234,IN,20,36.9,2,10,2.0,13.1,71.0
S3235,US,20,19.7,2,6,6.0,7.7,124.0
S3236,IN,20,35.6,0,5,2.0,4.1,31.0
S3237,US,27,22.1,1,10,13.0,6.3,87.0
S3238,JP,19,22.1,2,7,2.0,0.2,143.0
S3239,DE,14,13.5,1,5,18.0,17.6,79.0
S3240,US,21,14.8,2,8,6.0,0.3,64.0
S3241,IN,22,32.4,1,5,2.0,6.6,62.0
S3242,US,17,23.5,1,11,13.0,9.4,24.0
S3243,IN,16,9.3,3,6,8.0,9.6,159.0
S3244,JP,21,26.8,2,6,7.0,0.0,33.0
S3245,CA,19,17.5,4,12,12.0,23.0,47.0
S3246,JP,13,17.3,1,4,17.0,5.5,38.0
S3247,US,17,17.0,3,2,0.0,2.1,53.0
S3248,DE,7,25.6,1,6,14.0,4.8,66.0
S3249,IN,19,17.5,3,8,15.0,8.9,79.0
S3250,US,23,35.6,1,4,3.0,10.3,68.0
S3251,US,22,15.7,3,6,22.0,9.5,33.0
S3252,US,17,23.4,1,5,3.0,5.9,94.0
S3253,PL,19,15.0,0,10,27.0,12.2,95.0
S3254,US,15,27.1,1,4,10.0,0.0,113.0
S3255,US,19,31.3,0,6,7.0,5.4,55.0
S3256,IN,24,5.4,0,6,18.0,5.9,70.0
S3257,US,21,26.7,1,11,4.0,11.6,91.0
S3258,BR,18,17.3,7,3,12.0,18.0,74.0
S3259,PL,15,23.0,0,3,2.0,12.6,42.0
S3260,IN,23,31.9,3,7,12.0,9.3,77.0
S3261,PL,23,17.2,0,8,9.0,11.3,97.0
S3262,US,15,39.5,1,5,6.0,16.8,59.0
S3263,IN,20,21.6,0,5,3.0,18.5,147.0
S3264,BR,18,4.8,1,3,20.0,4.4,48.0
S3265,DE,15,31.7,0,3,21.0,4.2,78.0
S3266,IN,18,27.6,0,9,19.0,10.3,115.0
S3267,IN,12,11.3,2,2,9.0,4.1,35.0
S3268,US,21,22.3,1,6,2.0,1.5,142.0
S3269,US,15,11.6,0,8,10.0,10.0,90.0
S3270,BR,19,30.0,3,6,12.0,0.4,85.0
S3271,US,19,16.6,2,5,2.0,5.2,108.0
S3272,JP,20,29.8,3,2,9.0,14.4,91.0
S3273,DE,19,19.3,2,3,7.0,13.3,69.0
S3274,BR,20,26.3,1,3,15.0,5.5,99.0
S3275,US,19,30.7,2,4,1.0,11.4,63.0
S3276,BR,19,27.2,4,11,10.0,4.3,71.0
S3277,IN,22,19.5,2,5,12.0,7.9,18.0
S3278,JP,20,22.6,1,8,5.0,1.5,83.0
S3279,DE,11,10.8,1,6,5.0,7.1,29.0
S3280,US,22,14.1,0,6,32.0,8.0,78.0
S3281,CA,21,16.8,2,4,18.0,10.7,60.0
S3282,AU,23,27.2,1,3,8.0,11.4,62.0
S3283,PL,16,24.6,1,3,28.0,14.7,35.0
S3284,DE,20,13.7,2,7,6.0,10.3,39.0
S3285,PL,20,19.3,1,9,3.0,2.8,77.0
S3286,DE,23,26.6,3,7,2.0,3.8,44.0
S3287,US,14,34.5,1,4,22.0,14.1,49.0
S3288,JP,18,40.8,0,4,2.0,10.8,98.0
S3289,US,22,27.2,3,8,6.0,12.7,90.0
S3290,US,21,19.0,2,9,30.0,3.9,86.0
S3291,BR,16,27.0,1,1,7.0,8.5,56.0
S3292,AU,21,36.9,0,7,4.0,1.8,33.0
S3293,AU,18,37.3,3,6,1.0,1.9,65.0
S3294,IN,14,18.8,4,4,18.0,4.8,82.0
S3295,US,20,24.3,1,7,4.0,6.0,51.0
S3296,US,18,28.4,2,6,16.0,10.1,103.0
S3297,CA,22,34.6,2,4,9.0,1.9,22.0
S3298,US,19,32.4,1,8,10.0,0.0,32.0
S3299,PL,21,23.0,1,5,3.0,5.8,64.0
S3300,PL,19,29.9,1,6,0.0,8.4,74.0
S3301,US,16,20.5,1,7,4.0,0.0,113.0
S3302,IN,31,15.2,1,6,12.0,9.3,93.0
S3303,JP,16,23.7,1,7,14.0,6.0,52.0
S3304,US,16,16.6,1,7,4.0,14.0,105.0
S3305,PL,12,32.3,1,5,34.0,8.8,72.0
S3306,US,18,2.8,2,3,2.0,6.6,50.0
S3307,IN,33,11.5,0,5,4.0,4.7,58.0
S3308,US,15,23.0,1,4,10.0,18.2,81.0
S3309,CA,16,32.5,3,6,7.0,9.8,74.0
S3310,IN,24,25.4,1,7,0.0,0.2,131.0
S3311,JP,13,23.3,0,2,17.0,0.0,111.0
S3312,US,16,21.6,2,6,8.0,2.4,53.0
S3313,AU,20,36.8,2,7,4.0,9.6,113.0
S3314,JP,17,0.0,1,8,8.0,2.6,115.0
S3315,AU,17,8.1,2,5,31.0,16.7,20.0
S3316,AU,14,17.4,6,6,2.0,7.7,63.0
S3317,BR,26,28.1,3,8,15.0,9.7,94.0
S3318,JP,10,26.1,4,8,7.0,12.1,53.0
S3319,US,23,14.5,1,7,14.0,3.1,131.0
S3320,JP,24,25.6,4,5,5.0,5.7,5.0
S3321,DE,21,37.4,3,7,10.0,4.8,63.0
S3322,US,11,25.6,1,7,10.0,7.8,92.0
S3323,US,24,22.9,2,4,10.0,0.0,99.0
S3324,CA,16,17.2,1,7,4.0,14.5,101.0
S3325,CA,11,24.0,3,9,16.0,10.6,80.0
S3326,JP,12,11.2,6,7,7.0,7.2,56.0
S3327,AU,18,17.4,2,5,5.0,0.0,86.0
S3328,BR,18,28.4,2,8,0.0,12.3,15.0
S3329,DE,19,21.8,0,10,24.0,6.9,59.0
S3330,IN,15,15.2,1,4,3.0,0.8,104.0
S3331,IN,20,36.9,2,3,50.0,7.6,85.0
S3332,PL,23,23.6,3,4,17.0,5.0,80.0
S3333,AU,18,19.0,3,4,5.0,1.3,48.0
S3334,DE,19,26.6,0,10,52.0,5.8,102.0
S3335,US,24,41.5,0,10,4.0,7.9,47.0
S3336,BR,18,20.3,3,5,18.0,7.5,83.0
S3337,DE,26,19.3,3,2,10.0,8.7,88.0
S3338,BR,16,34.5,2,9,3.0,10.9,69.0
S3339,PL,16,25.3,1,7,4.0,3.0,53.0
S3340,US,14,27.1,1,3,2.0,8.5,51.0
S3341,BR,18,14.4,2,9,12.0,3.7,64.0
S3342,CA,23,35.0,3,12,21.0,10.5,91.0
S3343,PL,13,21.1,0,5,1.0,9.8,37.0
S3344,US,14,23.5,0,5,1.0,12.4,84.0
S3345,DE,18,12.2,1,6,0.0,5.8,118.0
S3346,DE,16,29.6,1,8,19.0,9.8,76.0
S3347,BR,21,19.3,0,7,11.0,10.2,54.0
S3348,JP,24,16.8,1,3,5.0,7.6,109.0
S3349,DE,13,27.3,0,10,1.0,8.9,93.0
S3350,DE,23,23.5,2,2,3.0,3.1,106.0
S3351,IN,18,13.5,0,8,44.0,7.9,91.0
S3352,US,19,14.0,2,5,33.0,5.4,27.0
S3353,JP,18,21.3,1,7,5.0,9.0,75.0
S3354,CA,22,44.2,1,4,5.0,5.3,75.0
S3355,BR,30,21.1,1,9,0.0,12.7,76.0
S3356,PL,19,42.1,2,10,46.0,4.2,127.0
S3357,PL,16,24.8,3,5,9.0,7.8,55.0
S3358,CA,12,17.6,1,7,3.0,7.9,41.0
S3359,US,20,26.2,3,5,4.0,6.9,100.0
S3360,US,18,26.1,1,9,23.0,6.0,72.0
S3361,US,12,32.7,1,5,5.0,19.0,27.0
S3362,DE,13,10.6,1,5,1.0,5.1,68.0
S3363,US,23,24.3,1,8,10.0,6.3,77.0
S3364,IN,18,21.7,0,5,0.0,5.2,86.0
S3365,PL,21,20.3,0,11,2.0,7.8,54.0
S3366,PL,22,17.0,0,9,4.0,9.8,71.0
S3367,JP,15,17.4,0,5,3.0,3.2,38.0
S3368,JP,21,23.3,3,9,10.0,0.0,49.0
S3369,US,14,28.3,1,2,14.0,12.0,72.0
S3370,AU,13,20.3,0,7,10.0,11.6,84.0
S3371,PL,25,27.6,2,4,9.0,3.4,17.0
S3372,CA,13,9.2,1,7,18.0,17.1,71.0
S3373,JP,18,41.5,0,4,8.0,7.8,138.0
S3374,US,14,19.0,1,7,3.0,4.5,69.0
S3375,US,21,21.6,1,10,6.0,16.9,126.0
S3376,US,24,25.8,3,5,2.0,5.7,81.0
S3377,AU,21,8.4,3,10,5.0,7.6,34.0
S3378,US,22,20.8,3,8,10.0,4.0,44.0
S3379,BR,18,17.2,2,5,4.0,13.3,120.0
S3380,IN,22,20.0,0,2,4.0,5.3,134.0
S3381,CA,14,25.6,1,7,21.0,10.3,89.0
S3382,BR,21,27.0,0,7,1.0,0.7,98.0
S3383,IN,18,9.1,2,6,5.0,4.8,58.0
S3384,DE,24,26.1,2,9,0.0,0.0,42.0
S3385,CA,19,24.2,1,6,0.0,10.9,62.0
S3386,US,17,24.3,0,9,0.0,16.6,81.0
S3387,US,19,29.8,3,3,2.0,15.0,70.0
S3388,DE,17,10.2,0,7,8.0,7.1,54.0
S3389,BR,15,24.2,2,8,9.0,4.2,36.0
S3390,DE,20,28.4,1,7,4.0,8.7,96.0
S3391,US,16,17.6,3,8,9.0,12.8,95.0
S3392,CA,18,21.4,4,4,6.0,11.2,87.0
S3393,US,23,20.2,1,4,6.0,0.0,75.0
S3394,US,16,23.4,1,10,25.0,9.3,26.0
S3395,AU,15,10.9,0,4,18.0,6.9,67.0
S3396,PL,19,22.8,0,6,0.0,11.6,111.0
S3397,IN,25,20.4,2,9,8.0,8.4,133.0
S3398,IN,19,22.3,1,5,3.0,13.1,143.0
S3399,US,11,18.8,1,5,8.0,12.3,66.0
S3400,IN,23,20.9,3,9,5.0,7.0,59.0
